"sampling";"species";"age0";"age1";"age2";"age3";"age4";"age5";"age6";"age7";"age8";"age9";"age10"
"1991 3";"cod";0.00753466680043822;0.551288264801825;0.337291199030817;0.090302232668731;0.00940939852881804;0.00298848258697661;0.00108467671122357;0.000101078871169854;NA;NA;NA
"1991 3";"herring";0.000452551776424643;0.119613901280505;0.264084686089175;0.283223679685304;0.187675429649096;0.107523259434316;0.0294538225297981;0.00470705235608891;0.00326561719929214;NA;NA
"1991 3";"flounder";0.000362147759025196;0.413479815086564;0.450074772799626;0.10662961813718;0.0214674537119195;0.00537523634057304;0.00131362741196727;0.000810625780826934;0.000302464305847924;0.000117547511223379;6.6691155247259e-05
"1991 3";"plaice";0.115659163070429;0.532360274369535;0.279307124122018;0.0574284674468069;0.0112996353177826;0.00221673912306267;0.00127943151475383;0.000235541719127644;0.000138183686689982;4.12483506817967e-05;3.41912791132528e-05
"1991 3";"dab";0.000833046782511329;0.372878840822351;0.560105238231544;0.0413684186363013;0.0165488734121845;0.00636835160989017;0.00132272173829678;0.000364639322724466;0.000130567413463461;2.90618000438008e-05;5.0240230689616e-05
"1991 4";"cod";0.115372009976233;0.584924740352187;0.252772651153924;0.0412719236199799;0.00388261643835064;0.0012573177083921;0.00047288235385404;4.58583970788162e-05;NA;NA;NA
"1991 4";"herring";0.00787075745276578;0.176510420777958;0.27586444489117;0.266340165224984;0.155905763615865;0.087213280379701;0.0235932062579983;0.00396643783300231;0.00273552356655603;NA;NA
"1991 4";"flounder";0.0360414745659117;0.554462494755049;0.319317165279869;0.0696480402823018;0.0146098155024502;0.00388428606293519;0.000985954587820699;0.000639011450243481;0.000249256280958987;0.000103324114658283;5.91771178013141e-05
"1991 4";"plaice";0.304765685095852;0.500288329732839;0.157577109228109;0.0294734751822038;0.00580991837092443;0.00114649051509257;0.000696614851630877;0.000121668538541402;7.54159442777419e-05;2.42793489892643e-05;2.1013191540206e-05
"1991 4";"dab";0.0501976260170894;0.450503227464958;0.448089494254259;0.0320489430465563;0.0127371336879088;0.00483307879204584;0.00106879530760873;0.000326149861297856;0.000113692942284446;2.80287307721052e-05;5.38298952190915e-05
"1992 1";"cod";1.92217154731542e-09;0.243044020656168;0.573912500355275;0.163085834700668;0.0175888597737263;0.00160218806068268;0.000529883259267419;0.000236711272040188;NA;NA;NA
"1992 1";"herring";4.70774975691758e-08;0.0409476737895589;0.225008103509105;0.272103916298582;0.242315452463049;0.127455095280382;0.0697319638276175;0.0193675546382616;0.00307019311594642;NA;NA
"1992 1";"flounder";9.84370106313879e-09;0.130748170102663;0.611293576197266;0.200537642931327;0.0434214308311191;0.00972106568665993;0.00271311110202021;0.00072493250078004;0.000481564076970931;0.000205735314872575;0.000152761412620072
"1992 1";"plaice";2.48417099964543e-07;0.456614876246603;0.43772369699158;0.0856487107415713;0.0156507213886655;0.00319072190996628;0.000633181585602149;0.000400092770926102;6.59030184876527e-05;4.26195279083087e-05;2.92274015899033e-05
"1992 1";"dab";6.93631218966766e-05;0.150335111830206;0.477352589091631;0.333649299596715;0.0240805372927371;0.00957308673150224;0.00362352582415858;0.000863084333288988;0.000270381494723742;0.00010545136131442;7.75693218262213e-05
"1992 2";"cod";3.02345036588253e-06;0.353194955584921;0.531469118204334;0.10527005369364;0.00883038988545838;0.000827375935019423;0.000277042827177623;0.000128040419082828;NA;NA;NA
"1992 2";"herring";4.57575481709531e-06;0.085093652157683;0.251367542334239;0.259596625530543;0.219474830170012;0.107419239167847;0.0574474078028817;0.017080964503789;0.00251516257818759;NA;NA
"1992 2";"flounder";9.97479335082102e-07;0.222071093809827;0.591682780988611;0.143206780667087;0.0319818835915513;0.00751321044856789;0.0021964827287049;0.000615381570362045;0.000405442921940133;0.000180938777511782;0.000145007016501974
"1992 2";"plaice";0.00166484012953407;0.55984730503046;0.369667278208359;0.055377238776404;0.0104364108996772;0.00218556843495377;0.000446057312198897;0.000278142401328708;4.502650278296e-05;2.91187611122107e-05;2.30135431895932e-05
"1992 2";"dab";1.93732189422987e-05;0.231721726370464;0.471325673600964;0.264403466626685;0.0202639726982505;0.00806372618953453;0.00299209738290884;0.000763931540956412;0.000259238826653006;0.000100932969989372;8.58605746518212e-05
"1992 3";"cod";0.00335934849670946;0.452806862574903;0.471426849619214;0.0670900396450699;0.0046379402121617;0.000450239998651485;0.000154651676839393;7.40677764508751e-05;NA;NA;NA
