"sampling";"species";"age0";"age1";"age2";"age3";"age4";"age5";"age6";"age7";"age8";"age9";"age10"
"1994 4";"herring";2.06685320898338e-05;0.00356484962979339;0.0602723402179355;0.186549894022149;0.195885796767169;0.198702347879975;0.167826180113527;0.120230076239165;0.0669478465981956;NA;NA
"1994 4";"flounder";3.83883836599549e-06;0.00101641699913608;0.0344659691966077;0.158892003612425;0.27355970679759;0.21680017917263;0.141393608705014;0.0798031547512306;0.0433937744012849;0.0239906623892223;0.0266806851364938
"1994 4";"plaice";1.32342661997466e-05;0.00467552702646456;0.0879898101968268;0.23830388319745;0.196067767174087;0.121569820013688;0.109529555706416;0.0810299353885815;0.0597392163305592;0.0354167969770648;0.0656644537226626
"1994 4";"dab";3.92144159561571e-05;0.031563205313096;0.183142444514974;0.248677965194587;0.23207479334649;0.15989276645689;0.0600912696081934;0.0508723392984217;0.0128871025245309;0.00675116651045877;0.0140077328164017
"1995 1";"cod";7.41474175999531e-06;0.0256888797803714;0.5005246937148;0.254618389312945;0.206445791590628;0.0121271658501949;0.000542841020621778;4.48239886785435e-05;NA;NA;NA
"1995 1";"herring";5.32322616455527e-10;0.000160529201588813;0.00867138854126768;0.0874505096657571;0.215084095236664;0.20258263050927;0.1955790779143;0.172962610910072;0.117509157488758;NA;NA
"1995 1";"flounder";3.1101957769856e-09;3.07950247692329e-05;0.00332013283428448;0.0622243466852221;0.193931896063099;0.268223631894289;0.196718473386867;0.125369659295492;0.0697986155916401;0.0380720944563888;0.042310351657752
"1995 1";"plaice";2.17999115528496e-08;7.29873856252544e-05;0.0123232735843414;0.133147182589499;0.255823204593766;0.187863897687174;0.11017960328962;0.0994142474060875;0.070491576851877;0.0502705839029687;0.0804134209091295
"1995 1";"dab";1.71788546240901e-07;0.000396535421163921;0.0731911931822041;0.208991753766411;0.245935678092615;0.214184863711167;0.133917775959304;0.0509580041511395;0.0425407385070771;0.0110077076102942;0.0188755778100784
"1995 2";"cod";2.93213261020873e-05;0.0732110158844972;0.608780408781439;0.183669774827573;0.126399347452857;0.00755056477424961;0.000331578525627088;2.79884276554994e-05;NA;NA;NA
"1995 2";"herring";3.04215565820427e-08;0.000486461379950015;0.0146401555368142;0.103808926251066;0.221481269828075;0.193912844077972;0.180098481528793;0.178288538897986;0.107283292077787;NA;NA
"1995 2";"flounder";2.33205279661699e-08;0.000116754128000392;0.00734355042977377;0.0894053430906331;0.214709169822474;0.259441091252973;0.180527488539306;0.113572268927467;0.0626722910466702;0.0344301353910905;0.037781884051085
"1995 2";"plaice";4.32222618866435e-07;0.000216883772682983;0.0225647376155229;0.163794815539444;0.258278186126719;0.178673097833647;0.102504173217036;0.0938570874882344;0.0645431494159327;0.0448393981400343;0.0707280386281283
"1995 2";"dab";1.8586695252941e-07;0.0015907247606294;0.118374498043022;0.220081268130112;0.237263098739694;0.194568820447745;0.114021171534259;0.0459724304139639;0.0391105058730608;0.010428102588841;0.0185891936017197
"1995 3";"cod";0.000156211823181716;0.156626514589199;0.635915741494468;0.126076485312191;0.0763209909298271;0.00468388371759973;0.00020260041635469;1.75717171793879e-05;NA;NA;NA
"1995 3";"herring";1.33693705587125e-06;0.00114992710582511;0.0224880124620424;0.118887838347668;0.222860353686699;0.184766486752505;0.166371051976373;0.184309222446925;0.0991657702849066;NA;NA
"1995 3";"flounder";3.35521545240118e-07;0.000345103682695905;0.0142269369403583;0.117965336169726;0.230028285236331;0.247577157210995;0.165301278336625;0.102987014204297;0.0564324430887225;0.031234689012088;0.0339014205966162
"1995 3";"plaice";2.83160372589948e-06;0.000527540606964182;0.0360939685860394;0.190092188536238;0.254632521242612;0.169398257986308;0.0959029986205405;0.0895682827396359;0.059872456796381;0.040550365352981;0.0633585879285733
"1995 3";"dab";2.88109186858422e-06;0.00456796717469454;0.168833986360316;0.22628613916508;0.22678589932457;0.176314673059557;0.0973117903384672;0.0412591165573148;0.0319305528783395;0.00723393998029953;0.0194730540694922
"1995 4";"cod";0.000934467545903298;0.322899190211996;0.562675842838982;0.0724121517941714;0.0384870694982256;0.00247672158738907;0.000105210766630267;9.34575670207164e-06;NA;NA;NA
"1995 4";"herring";2.35052932204623e-05;0.00303361109506892;0.0359223999573036;0.1353682133576;0.222756933694128;0.174354629997323;0.151166666333299;0.188078148239906;0.0892958920321509;NA;NA
"1995 4";"flounder";5.11501780791792e-06;0.00124459202575645;0.0296656079737531;0.154553478541571;0.241615658169635;0.230363230104071;0.146692104016098;0.0902307536563301;0.0490284255282288;0.0273126700454409;0.0292883649213076
"1995 4";"plaice";1.99998712722611e-05;0.00160399573666307;0.0608530020083397;0.218069617200913;0.248205563411358;0.156944178578296;0.0872875859506868;0.0829084079203204;0.0537017544222244;0.0354102206005323;0.0549956742993939
"1995 4";"dab";6.7481084866444e-05;0.013717938940496;0.23279376317943;0.218841000656392;0.206801649346325;0.153940431954277;0.0790793187497603;0.0349451025962294;0.0353750465182065;0.00583144588386649;0.0186068210901501
"1996 1";"cod";8.92459113047712e-06;0.00433705515444633;0.52726861403539;0.410843648365564;0.037789723568509;0.0184220235176152;0.00126639889477525;6.36118725691249e-05;NA;NA;NA
"1996 1";"herring";8.11202789665487e-10;0.00019352035896078;0.00798246151704136;0.0586673643178448;0.162234455907618;0.23743594484736;0.17367995570026;0.159391738622265;0.200414557917447;NA;NA
"1996 1";"flounder";3.06029156479411e-09;4.19545736698161e-05;0.00395978153254487;0.0551600996181308;0.188636665817195;0.245488068293595;0.210257505353739;0.12853174627765;0.0782822997473213;0.0422424409212607;0.0473994348046026
"1996 1";"plaice";1.31793151565085e-08;8.3855685465215e-05;0.00400459456147487;0.0885413714021143;0.235588906902849;0.23472063817782;0.145472584470986;0.0805090510273604;0.0790831581437853;0.0501684508002672;0.081827375648562
"1996 1";"dab";1.32493082368702e-07;0.000590337565196963;0.0327551879711079;0.287055774684389;0.203095758950843;0.182333266105649;0.131063166275471;0.0630034150420385;0.0289490088671848;0.0486263967054215;0.0225275553396158
"1996 2";"cod";4.97850298017049e-05;0.0110030504382493;0.651727170938979;0.302107533392404;0.0232706196694938;0.0110018833880534;0.000799803807589109;4.01533354293968e-05;NA;NA;NA
"1996 2";"herring";4.84546775022556e-08;0.000611318002017051;0.0147279431737485;0.0762934899918721;0.16887961302014;0.227359238516344;0.157260337601225;0.166076827086541;0.188791184153435;NA;NA
"1996 2";"flounder";2.43702828594504e-08;0.000155750494886643;0.00864269093836484;0.0801311833343822;0.210969491924986;0.242941637480321;0.193225010165105;0.114792094305804;0.0695318396348421;0.0373763338420391;0.0422339435089858
"1996 2";"plaice";3.07377603661248e-07;0.000257692067669326;0.00808044006857532;0.112057643316203;0.245019351228904;0.223404636066916;0.136652886390023;0.0757238057954699;0.0762166384713821;0.0471841062288351;0.0754024929884175
"1996 2";"dab";1.9199420795299e-07;0.00228047480163041;0.0561051484831728;0.324884564716171;0.197176109014401;0.170798323452849;0.117645000772045;0.0540712113757154;0.0260089409964818;0.0277609699829987;0.0232690644103275
"1996 3";"cod";0.000413196899383755;0.0233405355754939;0.730709870924997;0.223078647246555;0.0149316404781831;0.00696224904569568;0.000536675108838212;2.71847208533797e-05;NA;NA;NA
"1996 3";"herring";2.27564617684886e-06;0.00149445989971;0.0242419249470243;0.0933363583898529;0.172681194215076;0.216491268930531;0.14127707630333;0.173047571175176;0.177427870493123;NA;NA
"1996 3";"flounder";4.25110913876973e-07;0.000450504315571659;0.0163882720348438;0.106836281533239;0.227058579198432;0.236667356450317;0.177018090610027;0.102587733033443;0.0619565558478455;0.0332098809060422;0.037826320959325
"1996 3";"plaice";2.16812565771018e-06;0.0006568241336675;0.014169914071929;0.133590513717485;0.24880631901135;0.212248277655821;0.128925870627586;0.0718080332979609;0.0742587984172268;0.0449132184237928;0.0706200625175234
"1996 3";"dab";3.0287057972245e-06;0.00629041854501515;0.0824707273132929;0.342438170769055;0.187679511810554;0.157654736979153;0.104593865668613;0.046061168885291;0.0235867503564488;0.0210777521872624;0.0281438687795175
"1996 4";"cod";0.0030785414728722;0.0535660009853293;0.775782816436372;0.15403587502772;0.00905131378365982;0.00412525544506377;0.00034271201714954;1.74848318328091e-05;NA;NA;NA
"1996 4";"herring";4.23629316724586e-05;0.00408036245684863;0.0424565800451226;0.115106688117397;0.173155419922918;0.200517735086655;0.125143531025221;0.17578093027397;0.163716390140194;NA;NA
"1996 4";"flounder";7.34747253854943e-06;0.00161016481486755;0.0342835323130155;0.141675543299354;0.239149924705764;0.224152842239147;0.15673682019633;0.0883970197933924;0.0530828645885106;0.0283419895097542;0.0325619510673263
"1996 4";"plaice";1.65928994099648e-05;0.00205302883629832;0.0275264297503986;0.160054658721733;0.251042390804832;0.197287273255065;0.119086606195595;0.0664025913328324;0.0705427277835351;0.0416001767851585;0.064387523635142
"1996 4";"dab";6.75703676334731e-05;0.0188546795572782;0.121843020447599;0.357779624872495;0.170142522314794;0.139090186024429;0.0898685146413529;0.0374212978184626;0.0205736015755635;0.0191236632982659;0.0252353190821265
"1997 1";"cod";1.21394048236696e-06;0.0154960574779567;0.107757285503431;0.758120150481748;0.109632212124782;0.00601807565141895;0.00270190300789389;0.000273101812286488;NA;NA;NA
"1997 1";"herring";1.195625292399e-09;0.000387530952755127;0.0119627395755872;0.0820437284871223;0.159228068070414;0.199377764689775;0.213451237273376;0.137456973828744;0.196091955926601;NA;NA
"1997 1";"flounder";2.26561781663903e-09;6.03303715077205e-05;0.00483639138214734;0.0623269728033512;0.173564242845156;0.24308177586962;0.208067655545715;0.136998708421966;0.0753926961530306;0.0451715038114396;0.0504997205304485
"1997 1";"plaice";3.07506890929554e-08;0.00012493922780281;0.00683437211315418;0.0520010846821629;0.188749831213644;0.250485856546888;0.183055419567711;0.10824766876183;0.0603366031056008;0.0647968583263727;0.0853673357041439
"1997 1";"dab";1.51690451314796e-07;0.0004864449158269;0.0421166494817597;0.147421571127704;0.332512546329587;0.142592790150745;0.113872525329305;0.0717616845014693;0.0285639754784113;0.0166877813063198;0.103983879688421
"1997 2";"cod";2.4920233493021e-05;0.0510915177219487;0.168316213855068;0.69109895529665;0.0827444893272005;0.00449682366929828;0.00200600044760436;0.00022107944873785;NA;NA;NA
"1997 2";"herring";6.90223834832298e-08;0.00122874649640846;0.0219224956050451;0.111563560449939;0.170203187563075;0.18980171993349;0.190176674350483;0.138305527612801;0.176798018966376;NA;NA
"1997 2";"flounder";1.92104689284822e-08;0.000235984014039161;0.0103953868079561;0.091359398944079;0.193159362252631;0.241289462830721;0.19299881019531;0.121465786540861;0.065686381087157;0.0393007252531845;0.0441086828635928
"1997 2";"plaice";6.06455206811664e-07;0.000365854049247451;0.0132105228810823;0.0715201638623673;0.199783153222552;0.242622140386055;0.169699963896152;0.10112208630648;0.0570903736809068;0.0631381806531679;0.0814469546067834
"1997 2";"dab";9.30497737034994e-08;0.00162694372072963;0.0661191717211373;0.156450553429152;0.289678605500728;0.117302522289614;0.0919867418110918;0.0561512139803501;0.0214551885260121;0.0137768349104312;0.185452131060979
"1997 3";"cod";0.000743832436672617;0.1267363117338;0.222144515338337;0.584625919673755;0.0608074342893181;0.00330410150479562;0.0014624700701036;0.000175414953218359;NA;NA;NA
"1997 3";"herring";3.0450172983097e-06;0.00299052989346251;0.0359569266510331;0.142092995365432;0.178024164780219;0.177550722439626;0.167571783477547;0.137614157527073;0.158195674848308;NA;NA
"1997 3";"flounder";3.80752110503873e-07;0.000705091155161179;0.0193892486399059;0.119390438096953;0.2065064699242;0.236429180805436;0.178649591117004;0.10819856659959;0.0575346920981835;0.0344040613120368;0.0387922794994188
"1997 3";"plaice";3.83037756896551e-06;0.000896455536569491;0.0230101774584765;0.0903833117767204;0.205352157548171;0.233101429300388;0.157488176712861;0.0947701051957244;0.0543761809956048;0.0620177895827273;0.078600385515188
"1997 3";"dab";2.12622276120195e-06;0.00464301000102182;0.105874557746895;0.182878542083399;0.291464813890603;0.114555457000557;0.0876125114889004;0.0519716509879898;0.019175659275739;0.0131936645641236;0.128628006738009
"1997 4";"cod";0.00769600406119791;0.300346245136392;0.247864411705512;0.404229537919026;0.0368499118214138;0.00201567859620323;0.000879975325113907;0.000118235435141387;NA;NA;NA
"1997 4";"herring";5.32014200504683e-05;0.00804007898740085;0.0618916356884681;0.180394440492501;0.181464002932123;0.159751970614446;0.141680227673135;0.131343196535686;0.13538124565619;NA;NA
"1997 4";"flounder";7.1498968519224e-06;0.00253439614341048;0.0400121355278947;0.158043943842738;0.215874682744556;0.223391281219819;0.158864658384016;0.0920349825852725;0.0480330212081572;0.0287013338208688;0.0325024146264156
"1997 4";"plaice";2.60307031750299e-05;0.00262078917396786;0.0427652563499371;0.116618089881143;0.208244535587935;0.218949399036246;0.142118881853899;0.0862605464760533;0.0501342176623576;0.0589251662045829;0.0733370870707024
"1997 4";"dab";5.70572852775489e-05;0.0139294874750597;0.161245550260646;0.195623075991707;0.266712232632184;0.0987432477987166;0.0744531543495302;0.0428420895367493;0.0151888972931282;0.0110442435677333;0.120160963809267
"1998 1";"cod";1.42530733746607e-06;0.0381825448160824;0.502029842239054;0.206587097757942;0.231869896365767;0.0196876799735742;0.00109627263782163;0.000545240902421824;NA;NA;NA
"1998 1";"herring";2.48683106639852e-09;0.000443562030217588;0.0215137285549018;0.110023933013256;0.245724073252236;0.197342698805636;0.155764318210602;0.138557246264196;0.130630437382124;NA;NA
"1998 1";"flounder";2.14526622018866e-09;6.57945810721764e-05;0.00802949832010832;0.0730843442454412;0.192742002127499;0.215967002585717;0.206009510528468;0.138398828929197;0.0769123423486857;0.0394371596932612;0.0493535144952835
"1998 1";"plaice";2.56439283888643e-08;0.000128907476827239;0.00702973645939976;0.0719788381618609;0.141007677135778;0.206070880319616;0.202779021481563;0.127232327304918;0.0780748197315392;0.0460303313916845;0.119667434892884
"1998 1";"dab";7.09672554307667e-08;0.000641978517955073;0.0365941965151261;0.238471911294086;0.213335218599056;0.250802157957621;0.0896788260509591;0.0660837220164067;0.0370243171241368;0.0126322809097027;0.0547353200476947
"1998 2";"cod";1.25217515092267e-05;0.102599155769433;0.603096866262165;0.148637381498576;0.133479427564032;0.0112168653967567;0.000634408188614176;0.000323373568913447;NA;NA;NA
"1998 2";"herring";1.35881545678943e-07;0.00133397306194099;0.0378682541087736;0.143599196115056;0.264067538233202;0.182946910097811;0.13332657567915;0.127008971052992;0.109848445769529;NA;NA
"1998 2";"flounder";1.52301472946804e-08;0.000259432901993377;0.0170544317947497;0.10364483968213;0.210520394862278;0.211124970230978;0.192034500046551;0.123311271797655;0.0662380519929367;0.0335802306430327;0.0422318608175478
"1998 2";"plaice";5.51504604750595e-07;0.000369436173247505;0.0135783691468335;0.0967617616634729;0.1546431867358;0.199584828265345;0.18865772877436;0.115439205987823;0.0719722931364183;0.0432078203810206;0.115784818231075
"1998 2";"dab";7.29551316406716e-08;0.00240273843776185;0.06208199688299;0.267791409177867;0.206592282941261;0.219887277305716;0.0769294057646386;0.0562432602120411;0.0305664969809248;0.0100874943518287;0.0674175649898394
"1998 3";"cod";0.000156516792094085;0.203632905850002;0.613370347922506;0.100204115574876;0.0757150696568297;0.00636317925565686;0.000368360849964557;0.000189504098070638;NA;NA;NA
"1998 3";"herring";5.52851636096558e-06;0.00309557476995483;0.0591169022541316;0.175555295183213;0.272699449018163;0.167682643891125;0.112081797164452;0.116921393655674;0.0928414155469257;NA;NA
"1998 3";"flounder";2.16498079217048e-07;0.000781549322535968;0.0305600014741432;0.134331284846172;0.220522814797741;0.203744674397475;0.177969529445969;0.109718180003956;0.0573399457558985;0.0287180444577245;0.0363137590003056
"1998 3";"plaice";3.67380553698521e-06;0.000882914071141699;0.0227368847951972;0.120924748306148;0.164124739639131;0.191583392633584;0.175052968589569;0.104767973258364;0.0664560048894611;0.0407394458056666;0.1127272542062
"1998 3";"dab";1.39899222194777e-06;0.00659663078166736;0.0909175839206952;0.292064915205177;0.194788570938846;0.195341903959779;0.0673380778772746;0.0481773373304054;0.0254736725445742;0.00815951791360335;0.0711403905357567
"1998 4";"cod";0.00109662986665288;0.371302383749912;0.53233571929282;0.0563074640199485;0.0356531853178629;0.00303029867184719;0.000180635888311155;9.36831926451815e-05;NA;NA;NA
"1998 4";"herring";8.99100025563066e-05;0.00785462929481917;0.096356537095729;0.212031821358466;0.275783589989795;0.145008305390047;0.0891606832480876;0.10069436006026;0.07302016356024;NA;NA
"1998 4";"flounder";3.44530717166155e-06;0.00282747965979307;0.0597581849466595;0.172704663818244;0.225383500643673;0.188422734510181;0.157737574804364;0.0931651658257955;0.047118412529443;0.0232816031783972;0.029597234776279
"1998 4";"plaice";2.62580050121222e-05;0.00255814331103947;0.0420889654306317;0.152549715230786;0.172397070499061;0.179283157940616;0.157128523286893;0.0919097422270243;0.0592533424366962;0.0369672361357043;0.105837845496537
"1998 4";"dab";2.78163061271592e-05;0.018850721015273;0.124389788283718;0.285588432602701;0.16359446752372;0.148756465835208;0.050973167016188;0.0357825182400447;0.0183857061773394;0.00572520176895476;0.147925715230726
"1999 1";"cod";5.97111470773015e-07;0.00479817030685385;0.544566689032575;0.401485136912065;0.0302594953339989;0.0172028960345011;0.00149195337670962;0.000195061891825014;NA;NA;NA
"1999 1";"herring";2.92887834324494e-09;0.000660892326114066;0.0186168144525742;0.150385043366613;0.255535846757313;0.279337284990265;0.128804489244856;0.0791028860547448;0.0875567398786423;NA;NA
"1999 1";"flounder";9.64870358836769e-10;2.6543736065008e-05;0.00849544470166124;0.0994960439695733;0.204429484344295;0.220539885334548;0.170858429343557;0.138126803558222;0.0784512997682574;0.038510893378585;0.0410651709003666
"1999 1";"plaice";2.68965925853363e-08;0.000134309213112249;0.00677349346275121;0.0713274938372873;0.184921662913122;0.179895328024866;0.169606622433364;0.144529624445368;0.0827531566308944;0.0544486905868834;0.105609591555759
"1999 1";"dab";1.64002310351063e-07;0.000360098396373618;0.0578902591420971;0.191445745539277;0.307701962598231;0.153967919896472;0.128907264808082;0.0432547958620708;0.0300526758466121;0.0148529237259119;0.0715661901825626
"1999 2";"cod";6.12709306050153e-06;0.0136125289918622;0.651825976888003;0.304431212025663;0.0188109285267696;0.0102781705142558;0.000910823571008598;0.000124232389378063;NA;NA;NA
"1999 2";"herring";1.59615761869517e-07;0.00190730645069552;0.0311213993329411;0.187512819607421;0.266942449071283;0.258368831631813;0.108688629503106;0.0728934641091587;0.0725649406778196;NA;NA
"1999 2";"flounder";8.12440639970355e-09;0.000102703170432763;0.017774869327132;0.13477056681649;0.219254692024181;0.211616047307375;0.157091186348064;0.124146697174903;0.0681312755254948;0.0325719394289539;0.0345400147525666
"1999 2";"plaice";5.81150870974992e-07;0.000402098703674526;0.0129535987070517;0.0955573906726197;0.200463762554589;0.178228374235517;0.157559248262382;0.131445816223692;0.0739017987162015;0.0496391416821386;0.0998481890912633
"1999 2";"dab";1.27685098432608e-07;0.00115793459696411;0.096885620118122;0.21508151203504;0.291358709396816;0.133433957587634;0.107252782531983;0.0359991965420176;0.0246003995899055;0.0117821015811182;0.0824476583353013
"1999 3";"cod";0.000105450783223826;0.0314949291078887;0.716897273537275;0.231907097264244;0.0123115517414749;0.0065986992458251;0.000599459673434288;8.5538646634121e-05;NA;NA;NA
"1999 3";"herring";7.35905126187335e-06;0.00431992276711257;0.0468263894375473;0.220690421409141;0.270340133876146;0.237060749220445;0.0920168210530789;0.0682995646925899;0.0604386384926766;NA;NA
"1999 3";"flounder";1.47777206934639e-07;0.000302901898761759;0.0316074012300086;0.165635771469529;0.228068421696244;0.201207240801179;0.144299595019572;0.112199051974316;0.0595289433416429;0.0278061975305578;0.0293443272609823
"1999 3";"plaice";3.9464990247746e-06;0.000986565770359145;0.0220686908938279;0.121046671210392;0.208973931636175;0.174512050158113;0.146187896662493;0.119468878423391;0.066274803024551;0.0454515261045936;0.0950250396170806
"1999 3";"dab";1.99618684204602e-06;0.00287878472743792;0.143470442486469;0.226058376925241;0.264276210024688;0.116896964830329;0.0898091292130971;0.0299228053171329;0.0200703624018664;0.00944075460646822;0.0971741732804279
"1999 4";"cod";0.00105160267086161;0.0797412983539351;0.740615116080385;0.166490920961005;0.00763707258987638;0.00402924289369921;0.000377991717454768;5.67547327828103e-05;NA;NA;NA
"1999 4";"herring";0.000125985004691679;0.0106849868518459;0.0735044336680679;0.259855791898575;0.266029544470881;0.209134184568786;0.0733868925095548;0.0595788822093471;0.0476992988182502;NA;NA
"1999 4";"flounder";2.65786304344734e-06;0.00110080671530164;0.0602452788796229;0.203975035777454;0.230316773313396;0.184169333371402;0.12719664282365;0.0969237720755695;0.0497014599198461;0.0226327417881155;0.0237354974725989
"1999 4";"plaice";2.84392438776648e-05;0.00290680448500099;0.0410680273350845;0.153822739279739;0.216494451033578;0.166345652128949;0.130823682278323;0.104583355368106;0.0571695721877146;0.0399833053974819;0.0867739712621446
"1999 4";"dab";3.60000297301169e-05;0.00810022942164523;0.209347605725363;0.232499424563703;0.230866587993621;0.0962778265730738;0.0696465592435441;0.0233387807205755;0.0154054086711868;0.00699571320311077;0.107485863854447
"2000 1";"cod";5.48186533833301e-07;0.00652110285108262;0.172254710594905;0.693751556917117;0.119439484068611;0.00505675496873781;0.0026508105498959;0.000325031863117029;NA;NA;NA
"2000 1";"herring";1.63946982445197e-09;0.000928409646235535;0.0247834032151817;0.112161038286531;0.300345526929967;0.262278898163489;0.18515513421956;0.0633786350385089;0.050968952861057;NA;NA
"2000 1";"flounder";3.47486674019875e-10;2.48016894635995e-05;0.00352629999993961;0.100941404269835;0.234101258159456;0.224797181133763;0.165304523140866;0.110550442506673;0.0827484723085194;0.0410117827717941;0.0369938336722045
"2000 1";"plaice";1.13913484948943e-08;0.000142365524893149;0.00749391749558362;0.0689122723482139;0.181317884910849;0.214526984615856;0.155310625937138;0.11563393959153;0.0909233639834823;0.0489154523512849;0.116823181849821
"2000 1";"dab";5.3393414432985e-08;0.000269737103876027;0.0205307287979422;0.310046234535081;0.252417504308497;0.220431115254603;0.0874141312564582;0.0614233708344095;0.0204358473820006;0.0133197548875266;0.0137115222461914
"2000 2";"cod";8.57964192693372e-06;0.0225405710465843;0.272598825622375;0.609233716539615;0.0896511871214024;0.00374624806098707;0.00196707051032583;0.000253801456783285;NA;NA;NA
"2000 2";"herring";8.41718213159723e-08;0.00278782392385588;0.0421659742603969;0.141758656427454;0.312022635486249;0.243331350618325;0.159039762257831;0.05745000604808;0.041443706805987;NA;NA
"2000 2";"flounder";3.17200987537891e-09;9.75425699233405e-05;0.00762036846883123;0.135554818347543;0.247249297332543;0.215993017436061;0.151777720985491;0.100097105143032;0.0743170042290345;0.0357608222430147;0.0315323000725175
"2000 2";"plaice";2.78696879929268e-07;0.000418768026143411;0.0143015223566183;0.0947039460880303;0.197391346823438;0.208733593913502;0.146373280704806;0.104607268384502;0.0812884479058859;0.0431812651868571;0.109000281913338
"2000 2";"dab";4.78384490711102e-08;0.000974985632734741;0.0367394067423673;0.362531664044647;0.241264559433292;0.192721716728707;0.0747078906706932;0.0510733369010319;0.0170766955458079;0.0110393942504968;0.0118703022117734
"2000 3";"cod";0.000194717646456462;0.0591705246799759;0.36557685076335;0.505002456286517;0.0656631269532091;0.00273760798070268;0.00145946270414411;0.000195252985644333;NA;NA;NA
"2000 3";"herring";3.87141299847443e-06;0.00646021943363533;0.0644926761780844;0.168272606995961;0.31543165202834;0.223717392781563;0.135211493710841;0.0523241133983137;0.0340859740602631;NA;NA
"2000 3";"flounder";6.46831085993888e-08;0.000296880560737286;0.0143759892208219;0.167221598156458;0.253671719427017;0.206171385260024;0.139914361207209;0.0917385508074633;0.0676291406731132;0.0316408734435043;0.0273394365605435
"2000 3";"plaice";2.03913878034862e-06;0.00102794234069428;0.0245100369350251;0.12002029945528;0.206581294661837;0.201236309900338;0.137369944176053;0.0952962135743988;0.073042766843294;0.0384125864024514;0.102500566571849
"2000 3";"dab";8.53383932028673e-07;0.00267993456082892;0.0578494658020267;0.395957137561352;0.228895939116666;0.171268921696068;0.065147780968002;0.0435818337452774;0.014659532515483;0.00931704287507167;0.010641557775292
"2000 4";"cod";0.00225569969111104;0.153883385958507;0.43664747726569;0.362409727050564;0.0419627814131743;0.00175798589965103;0.000949267917433239;0.000133674803869892;NA;NA;NA
"2000 4";"herring";6.71602570300016e-05;0.016196633064119;0.102305234448066;0.198157986792131;0.308040427406981;0.195847785977613;0.108758817719536;0.044599198594525;0.0260267557399981;NA;NA
"2000 4";"flounder";1.31146940101182e-06;0.00110145094598875;0.0298673441045182;0.205520365223458;0.256413477505748;0.191959566757419;0.125308881314685;0.0810104572354448;0.0591890343791961;0.0268885837424277;0.0227395273217134
"2000 4";"plaice";1.5761761047621e-05;0.00298924933009779;0.0448892391946846;0.155247970466585;0.215191527762934;0.187190750062049;0.12446222226354;0.0828075630711276;0.0627063725349179;0.0325849472016839;0.0919143963513318
"2000 4";"dab";1.79848289250235e-05;0.00845429817110055;0.0951380745824795;0.432967333868972;0.2072673092333;0.141096249063779;0.0530787532644954;0.0341765988735558;0.0116002050210053;0.00724407681932209;0.00895911627306518
"2001 1";"cod";1.49818976731395e-06;0.0146921460221086;0.307956956843673;0.417608411114335;0.232909704487414;0.0250498913041196;0.00106790676757543;0.000713485271006358;NA;NA;NA
"2001 1";"herring";1.27960895306152e-09;0.000488801172211696;0.0370447778857411;0.152654244778118;0.226061090636379;0.291538800084469;0.166084347113431;0.0897441693056252;0.0363837677444161;NA;NA
"2001 1";"flounder";5.76311899091499e-10;1.43198456985854e-05;0.00374235219062725;0.0557829821259367;0.237037112424657;0.251802930134786;0.175895776861878;0.110837912837569;0.070904677117932;0.0513531160045343;0.0426288198800684
"2001 1";"plaice";2.23078885126773e-08;0.000103316168695791;0.00864935292960345;0.0777397140957696;0.195407575613044;0.21966311805461;0.172429220406501;0.110951090170373;0.0711413930897999;0.0529784895242316;0.0909367076394821
"2001 1";"dab";4.35518470435006e-08;0.000193771362359687;0.0246262597124683;0.149268509969219;0.44301121053194;0.182327931032842;0.11338212505593;0.0423592659090606;0.026556804575913;0.00908441065814449;0.00918966764027521
"2001 2";"cod";2.10323600046276e-05;0.0463319068374252;0.429998008354449;0.350818631360662;0.155160847917778;0.0164698590095208;0.000714058974800071;0.000485655185360941;NA;NA;NA
"2001 2";"herring";6.31756002645058e-08;0.00146671448840708;0.0623740115524974;0.195089299693047;0.231282820241328;0.266729177154311;0.138109181801469;0.0758247425414046;0.0291239893519357;NA;NA
"2001 2";"flounder";4.79764228283777e-09;6.06148427677948e-05;0.00826650494991804;0.080455414606429;0.253766194709042;0.243783692465946;0.163223066626587;0.101163456812828;0.0648091232734232;0.0468442018131843;0.0376277251022326
"2001 2";"plaice";4.40052233745946e-07;0.000311629820383179;0.0163660918939147;0.103186812619769;0.21339855254388;0.212971960530678;0.159031477431807;0.101486063698142;0.0634002138167249;0.0468233940806702;0.0830233635117967
"2001 2";"dab";4.34287795923858e-08;0.000698799362828561;0.0459199793323394;0.186397032858658;0.432047235784979;0.164043228643034;0.0972073658635621;0.0359691275721933;0.0222587182105863;0.00762633530994326;0.0078321336330969
"2001 3";"cod";0.0003966617228948;0.105394814820027;0.509595647458798;0.272343989753394;0.100836087698854;0.0106309945448036;0.000470911924966239;0.000330892076262157;NA;NA;NA
"2001 3";"herring";2.31440434312982e-06;0.00333620597707192;0.0930952451610193;0.231603679864754;0.231376382271636;0.238327354083095;0.114594094510582;0.064415180263946;0.0232495434635519;NA;NA
"2001 3";"flounder";8.67411277994953e-08;0.000196730098127787;0.0157247474636112;0.105868313097434;0.263357434384043;0.234037166539151;0.151422277699437;0.0929887670595793;0.0597195371626206;0.0431602725361551;0.0335246672187142
